,Time (s),ID,Route,Next Stop,Current Stop,Direction,Total Distance (Km),Total Energy (KWh),SOC,At Stop,Previous Direction
3490917,83110,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3491337,83120,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3491757,83130,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3492177,83140,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3492597,83150,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3493017,83160,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3493437,83170,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3493857,83180,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3494277,83190,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3494697,83200,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3495117,83210,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3495537,83220,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3495957,83230,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3496377,83240,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3496797,83250,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3497217,83260,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3497637,83270,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3498057,83280,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3498477,83290,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3498897,83300,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3499317,83310,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3499737,83320,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3500157,83330,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3500577,83340,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3500997,83350,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3501417,83360,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3501837,83370,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3502257,83380,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3502677,83390,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3503097,83400,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3503517,83410,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3503937,83420,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3504357,83430,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3504777,83440,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3505197,83450,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3505617,83460,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3506037,83470,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3506457,83480,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3506877,83490,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3507297,83500,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3507717,83510,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3508137,83520,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3508557,83530,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3508977,83540,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3509397,83550,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3509817,83560,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3510237,83570,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3510657,83580,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3511077,83590,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3511497,83600,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3511917,83610,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3512337,83620,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3512757,83630,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3513177,83640,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3513597,83650,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3514017,83660,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3514437,83670,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3514857,83680,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3515277,83690,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3515697,83700,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3516117,83710,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3516537,83720,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3516957,83730,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3517377,83740,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3517797,83750,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3518217,83760,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3518637,83770,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3519057,83780,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3519477,83790,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3519897,83800,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3520317,83810,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3520737,83820,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3521157,83830,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3521577,83840,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3521997,83850,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3522417,83860,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3522837,83870,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3523257,83880,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3523677,83890,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3524097,83900,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3524517,83910,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3524937,83920,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3525357,83930,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3525777,83940,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3526197,83950,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3526617,83960,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3527037,83970,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3527457,83980,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3527877,83990,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3528297,84000,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3528717,84010,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3529137,84020,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3529557,84030,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3529977,84040,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3530397,84050,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3530817,84060,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3531237,84070,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3531657,84080,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3532077,84090,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3532497,84100,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
3532917,84110,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,63.623999999999526,117.06816000000352,0.9013045782292692,False,BATTERY PK CITY via AVENUE C via PK ROW
